0.57,12.09045
1.075,12.44141
1.175,30.02199
1.29,19.53665
1.475,16.8394
2.37,25.78194
2.49,20.00005
2.97,8.143822
3.47,7.004602
3.575,34.1093
3.69,21.15062
3.87,8.924865
5.37,7.33897
5.87,7.292091
5.975,30.46582
6.095,23.76912
6.275,18.07598
7.17,22.31164
7.295,25.67108
7.77,9.779225
8.275,18.89991
8.375,32.21853
8.49,20.3487
8.67,8.002622
9.275,17.87798
9.77,9.188357
10.17,6.915918
10.485,22.56513
10.685,14.33725
10.785,27.76877
10.905,23.64591
11.085,8.962965
11.8,7.89183
11.98,12.65597
12.105,24.72326
12.28,10.57634
12.44,12.13177
12.49,23.81779
12.59,29.4126
13.085,9.533653
13.185,20.76255
13.305,23.55706
13.485,13.52296
14.68,12.53013
14.84,14.06701
14.885,18.28479
14.99,24.26774
15.485,14.1444
15.585,20.93698
15.705,22.31981
15.885,15.47125
16.495,8.434268
16.695,10.42716
16.78,11.87811
16.905,23.72779
17.29,8.034301
17.385,18.91205
17.885,9.578983
17.985,21.626
18.105,24.54812
18.285,13.93392
18.885,12.14873
19.385,19.84049
19.515,32.45797
19.67,12.20784
19.78,31.56338
20.275,13.45207
20.375,34.05375
20.49,21.17043
20.675,14.91903
21.385,8.153712
21.57,33.35006
21.69,22.25359
21.87,26.9693
22.025,13.2368
22.075,24.62545
22.175,23.19843
22.67,7.872786
22.775,38.97118
22.89,22.17231
23.07,11.27058
24.27,33.243
24.425,14.25591
24.475,25.98049
24.575,20.99579
25.07,9.645895
25.175,37.5386
25.29,20.48559
25.47,7.076174
26.37,31.39922
26.49,21.62182
26.67,26.14718
26.825,11.81624
26.875,20.59815
26.975,27.84174
27.475,18.66499
27.575,38.42067
27.69,23.33451
27.87,11.47611
28.47,7.191889
28.97,12.09749
29.08,31.24592
29.225,11.96383
29.275,21.95817
29.38,22.44604
29.515,17.16042
29.545,21.30073
29.875,13.30982
29.975,41.28859
30.09,20.04218
30.275,10.75185
30.485,15.38187
31.19,26.53259
31.31,20.87311
31.795,21.04625
32.295,16.93126
32.395,31.79215
32.51,21.06038
32.695,19.84623
33.905,8.113326
34.11,8.105852
34.195,14.03946
34.695,18.35807
34.795,24.72301
34.915,24.12635
35.08,10.24201
35.745,10.1374
35.99,22.69931
36.11,20.82876
36.29,23.8232
36.45,13.71526
36.495,22.10584
36.595,24.11262
37.095,14.04788
37.195,30.89077
37.31,21.37858
37.495,18.46853
38.095,17.28313
38.59,9.125167
38.7,32.48919
38.845,13.8348
38.88,19.49846
38.995,19.24058
39.495,10.68858
39.59,28.20377
39.705,20.57236
39.795,17.53786
39.89,22.64962
40.09,13.93955
40.2,23.79999
40.485,21.66757
40.695,11.43494
40.785,22.60344
40.905,21.31171
40.995,24.38434
41.09,37.07864
41.245,11.73739
41.29,16.92269
41.39,21.51407
41.835,8.505002
41.89,17.31292
41.99,34.88517
42.105,20.64228
42.195,22.12278
42.29,34.01237
42.495,23.27865
42.59,23.10568
42.64,28.20112
42.805,9.346447
42.895,10.08604
43.095,14.02593
43.2,18.06421
43.395,23.33218
43.485,21.18271
43.655,15.75238
43.69,22.61007
43.735,26.87478
43.79,25.88448
44.1,9.536506
44.29,17.70696
44.39,28.88715
44.505,19.76072
44.6,20.47499
44.69,20.82831
44.895,23.30148
45,24.76786
45.3,9.27884
45.495,13.30494
45.585,20.07207
45.705,20.54344
45.795,22.03259
45.895,27.98896
46.19,24.00448
46.64,7.975739
46.69,15.27494
46.79,32.36522
46.905,22.18179
46.995,24.37964
47.09,33.6674
47.29,11.10599
47.39,22.42523
47.44,21.65722
47.605,9.032513
47.69,13.56698
47.895,14.74624
48,24.15483
48.045,17.90446
48.19,27.65256
48.3,33.08382
48.49,16.24139
48.595,36.03624
48.9,9.269621
49.09,21.46212
49.19,38.50815
49.305,20.56783
49.395,18.13733
49.49,21.93301
49.685,13.75143
49.795,24.58912
49.83,25.55184
50.095,8.589712
50.29,13.03026
50.38,21.83391
50.5,19.83839
50.59,19.54684
50.68,17.58091
50.84,13.74166
50.885,19.80759
50.985,20.10221
51.44,8.034391
51.485,14.59494
51.585,31.81849
51.705,26.24782
51.79,22.63786
51.885,28.56046
52.09,22.91796
52.185,21.70379
52.4,9.028329
52.49,11.91112
52.69,14.72251
52.79,15.475
52.985,17.33307
53.08,20.83349
53.25,17.88866
53.285,22.08413
53.385,23.55464
53.695,9.635935
53.885,18.60561
53.985,28.67276
54.105,24.2328
54.195,20.38601
54.285,19.3444
54.49,16.70914
54.6,24.96267
54.9,8.724799
55.095,12.27144
55.18,21.76916
55.305,25.93889
55.4,26.44583
55.5,28.57011
55.785,23.30668
56.285,12.94991
56.385,30.71524
56.5,20.35135
56.59,23.57959
56.685,32.14271
56.885,11.37441
56.985,23.59266
57.035,31.30955
57.2,10.22297
57.285,15.97671
57.49,17.51741
57.595,18.40584
57.64,17.22886
57.785,15.23988
57.895,24.79548
58.09,15.41936
58.185,17.47626
58.685,11.86573
58.83,17.66463
58.945,23.61155
58.99,18.14808
59.085,21.50843
59.29,24.385
59.395,22.28969
59.515,19.23972
59.695,9.743244
59.89,17.28303
59.99,16.29592
60.185,12.11244
60.29,27.23984
60.485,15.71558
60.605,20.02288
61.05,8.465599
61.105,19.05065
61.22,22.66744
61.4,16.12571
61.505,22.77374
61.71,17.05973
61.81,30.78904
61.935,18.66296
62.115,12.5942
62.315,16.19784
62.42,21.19414
62.615,25.58948
62.715,25.75774
62.92,19.59123
63.01,29.90779
63.505,11.95158
63.81,14.68894
63.905,21.2007
64.11,22.85048
64.215,24.50879
64.42,8.173109
64.515,10.70851
64.705,6.569561
64.815,24.70057
64.995,15.51639
65.11,18.08135
65.39,12.84982
65.91,16.74303
66.05,17.09431
66.21,20.34869
66.305,22.21846
66.51,21.05254
66.61,37.17554
66.905,10.93293
67.07,15.36661
67.115,21.20783
67.215,21.35422
67.26,17.83302
67.405,21.43979
67.515,33.52861
67.71,23.72726
67.81,34.10668
68.12,9.915976
68.305,11.26507
68.44,19.20186
68.61,17.44288
68.705,22.9953
68.91,27.02022
69.015,20.45249
69.32,11.57299
69.51,11.26136
69.615,24.78122
69.805,16.29524
69.915,23.17468
70,23.73959
70.2,10.77884
70.49,14.63944
70.7,10.99994
71.005,20.72544
71.07,22.36723
71.105,28.3197
71.305,18.37355
71.405,35.10196
71.705,11.46288
71.905,14.67116
72.01,23.86004
72.2,13.9092
72.305,33.3558
72.505,20.40203
72.6,19.02651
72.915,9.593531
73.1,13.3261
73.22,20.54514
73.41,16.42089
73.5,18.00878
73.71,21.64357
73.815,19.47532
74.315,17.53439
74.42,21.28372
74.615,18.13505
74.715,22.85853
75,18.19385
75.465,8.845081
75.5,11.537
75.615,23.12572
75.805,23.00031
75.9,26.90989
76.105,21.94045
76.2,21.00695
76.25,31.34919
76.415,10.68381
76.5,14.39022
76.705,16.94592
76.81,19.58282
77,19.84504
77.115,40.58554
77.3,13.1855
77.405,28.72299
77.705,15.7269
77.91,10.74938
78,16.89452
78.205,12.29809
78.305,27.67294
78.5,13.83987
78.605,20.44702
78.9,10.07601
79.11,10.80927
79.2,27.05491
79.505,17.46049
79.695,9.727455
79.795,15.74641
80.095,8.569614
80.395,27.76535
80.695,11.66315
80.89,13.35259
81,25.84723
81.185,22.5067
81.49,10.72116
81.595,24.70051
81.79,15.60777
81.905,20.83466
82.09,13.41827
82.2,31.5544
82.495,10.38344
82.79,6.696913
83.095,9.96746
83.29,11.74448
83.4,23.69679
83.695,9.755463
84.2,9.543922
84.23,14.81569
84.315,22.08118
84.46,10.55802
84.505,15.60966
84.605,25.11481
84.895,9.235677
85.195,24.91307
85.495,10.3856
85.685,19.75737
85.8,19.24895
85.995,14.88762
86.1,16.1848
86.29,14.41981
86.34,15.08428
86.395,22.76603
86.59,13.83693
86.7,31.91642
87,23.40118
87.295,9.006658
87.59,6.890823
87.895,8.612036
88.095,10.02178
88.195,13.94176
88.495,9.475946
88.795,27.29836
89.1,18.30984
89.295,9.762207
89.34,12.84342
89.395,16.69785
89.515,8.977177
89.69,9.044295
89.99,25.6193
90.29,9.600267
90.485,12.93208
90.595,26.29032
90.78,21.24472
91.085,10.149
91.19,24.04345
91.385,15.00255
91.5,21.09151
91.685,12.67533
91.735,16.10452
91.79,16.9051
92.09,8.498219
92.385,6.58303
92.69,11.04874
92.885,12.00718
92.995,25.48424
93.29,10.14577
93.795,10.09805
93.83,15.56169
93.91,21.81958
94.06,11.05054
94.1,17.03791
94.2,25.53624
94.49,9.209565
94.79,22.48546
95.09,8.721784
95.28,19.79304
95.395,20.12811
95.59,17.28505
95.695,17.60478
95.815,15.91065
95.89,12.19779
95.995,23.98726
96.19,15.60367
96.295,14.65576
96.51,13.95923
96.59,16.37209
96.75,13.52344
97.09,9.656576
97.35,16.30687
97.49,10.86706
98.99,21.11895
99.49,20.71973
99.775,13.17288
99.885,15.31524
100.305,8.341995
100.485,9.525069
101.13,13.59675
101.385,11.4812
101.57,12.87566
101.885,12.97174
102.285,20.60623
103.37,7.37738
103.485,32.73218
103.66,16.57509
103.695,25.93207
103.78,17.2633
104.285,9.49547
104.445,15.58001
104.685,22.22082
105.055,9.787167
105.28,12.92587
105.735,22.55998
105.795,25.10795
105.89,33.6926
106.065,17.11913
106.19,18.31261
106.685,8.274927
107.085,14.53227
107.795,8.93982
107.89,12.83142
108,13.32189
108.185,8.248624
108.285,26.39099
108.49,18.8112
108.59,21.51378
109.085,10.09998
109.445,7.860227
109.495,26.12574
109.835,9.17252
110.49,12.03726
110.69,7.80665
110.86,15.64394
110.905,17.39856
111.01,23.27057
111.505,10.85805
111.905,17.20482
112.5,7.643381
112.625,12.33099
112.715,12.37446
112.82,12.73535
113.01,9.783966
113.105,35.19684
113.265,13.48755
113.31,25.41752
113.41,28.72831
113.905,9.627354
114.305,14.19269
114.905,12.88608
115.12,10.58923
115.405,19.15637
115.51,30.73524
115.66,17.02063
115.71,26.27017
115.81,20.96462
116.12,8.897168
116.31,15.90273
116.41,35.57684
116.525,21.47347
116.615,20.93675
116.71,30.04596
116.91,20.58584
117.02,25.55029
117.055,24.78295
117.32,9.557304
117.51,7.80233
117.605,33.45351
117.725,21.70442
117.815,26.61302
117.905,27.12538
118.06,12.50409
118.11,24.28489
118.21,25.26299
118.66,8.295951
118.71,21.96033
118.81,44.35418
118.925,24.00439
119.015,27.40991
119.105,19.95097
119.31,16.67475
119.41,30.69583
119.515,20.93077
119.62,8.828028
119.71,15.59296
119.905,12.25852
120.01,20.34565
120.205,23.57789
120.3,31.96402
120.465,15.34243
120.505,25.92327
120.605,29.83654
120.915,10.65212
121.1,9.258425
121.205,39.27609
121.32,21.77279
121.41,17.17134
121.505,24.60619
121.705,12.66928
121.815,23.19444
122.12,9.759301
122.31,7.566103
122.4,33.63956
122.52,22.63789
122.615,22.51557
122.715,24.83563
123,11.70963
123.465,7.672947
123.505,18.9136
123.605,42.36527
123.72,23.47124
123.81,28.00557
123.9,18.39213
124.105,16.96166
124.205,30.41222
124.25,30.96956
124.42,9.145721
124.505,19.09792
124.71,16.64407
124.81,18.9785
125,12.65894
125.11,25.877
125.305,21.58238
125.405,27.25131
125.905,16.81072
126.005,41.54324
126.12,21.35968
126.21,19.12132
126.305,25.52156
126.505,18.972
126.61,18.17592
126.915,9.881667
127.105,9.41111
127.2,33.0784
127.32,22.83194
127.405,17.20414
127.5,25.2292
127.66,11.34953
127.705,21.06935
127.805,30.48294
128.25,8.130013
128.305,20.70921
128.405,41.04464
128.52,23.87648
128.61,25.4579
128.705,37.37645
128.905,15.16529
129.005,25.51031
129.055,28.26611
129.22,8.939267
129.315,17.53896
129.51,14.34682
129.61,18.38099
129.805,24.81303
129.895,29.96486
130.065,16.61319
130.1,26.22817
130.145,27.29583
130.2,26.73592
130.485,14.87575
130.7,20.20361
130.8,27.9724
130.915,20.71842
131.005,16.56603
131.1,22.74098
131.3,16.96957
131.41,26.9731
131.71,9.617322
131.9,8.674901
131.995,31.79625
132.115,23.37724
132.205,26.73049
132.3,20.85122
132.595,12.01815
133.045,7.695367
133.1,19.25794
133.2,39.38318
133.315,23.42259
133.405,28.42673
133.5,39.67231
133.7,16.962
133.8,31.87303
133.855,21.99863
134.01,8.406531
134.1,20.51731
134.305,18.88152
134.405,19.90719
134.45,19.60542
134.595,13.4395
134.705,26.45608
134.9,22.67224
135,31.51644
135.5,12.79867
135.6,34.93672
135.715,21.70303
135.805,19.6936
135.9,28.46542
136.1,20.14331
136.21,24.7844
136.245,23.9307
136.51,10.18371
136.615,10.44261
136.705,16.99977
136.795,34.17237
136.915,22.8296
137.005,24.95683
137.095,27.23219
137.25,13.82939
137.3,25.28974
137.4,24.57959
137.855,9.119832
137.9,17.36111
138,41.13261
138.115,22.77156
138.205,25.62654
138.3,38.72753
138.5,14.56083
138.6,23.36005
138.645,29.41457
138.81,7.628349
138.905,15.7614
139.1,9.251453
139.205,22.47134
139.4,23.9613
139.495,32.58435
139.66,16.10371
139.695,25.02911
139.795,29.2705
140.105,10.57218
140.29,8.162522
140.395,37.9538
140.51,20.56561
140.605,20.27484
140.695,20.19536
140.9,18.29717
141.01,25.574
141.31,10.58926
141.5,10.37447
141.54,19.15731
141.59,34.91327
141.71,22.34228
141.805,21.68584
141.89,23.39795
141.94,29.97152
142.055,12.8071
142.095,21.50203
142.195,26.92474
142.695,16.6921
142.795,38.36734
142.91,22.55043
143,26.05152
143.095,35.5696
143.295,15.58837
143.395,23.02786
143.445,25.39528
143.695,18.96469
143.9,16.42173
144.005,23.12303
144.19,11.25878
144.3,32.98244
144.475,15.18548
144.51,24.04941
144.595,25.34959
145.095,14.05752
145.195,40.91227
145.31,21.4076
145.4,17.9024
145.495,22.05574
145.695,17.57228
145.805,24.17352
145.84,22.80388
146.295,11.88063
146.39,33.16307
146.51,23.51819
146.595,19.60431
146.695,21.6366
146.99,11.89848
147.44,8.059857
147.495,17.10179
147.595,36.402
147.71,21.99863
147.8,22.93119
147.895,28.3643
148.1,20.82709
148.2,27.46462
148.25,23.01346
148.41,7.877214
148.505,12.65477
148.705,15.35149
148.81,23.4033
149,15.2471
149.105,35.40015
149.305,20.28955
149.395,26.11695
149.515,12.96616
149.7,9.721592
149.89,20.38463
149.99,31.60412
150.105,20.87964
150.195,16.80001
150.29,25.16827
150.49,19.58581
150.595,18.58615
150.895,11.06663
151.095,19.33594
151.185,34.19979
151.305,23.43421
151.39,19.59977
151.485,26.881
151.645,13.81856
151.69,25.52855
151.79,27.97906
152.29,15.63531
152.39,38.57643
152.505,22.0321
152.595,26.31207
152.69,33.99268
152.89,16.10486
152.99,24.18479
153.05,20.64497
153.2,7.627634
153.29,20.33517
153.495,18.05889
153.595,19.63866
153.785,12.38543
153.89,24.36753
154.055,15.76732
154.09,22.31804
154.125,22.05147
154.2,18.71617
